DOCNUM;ARTIFACT;MODE;RESULT;TARGET;MESSAGE
0000000117701281;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701281_STAT.json;Frontend export completed.
0000000117701281;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701281_CTRL.json;Frontend export completed.
0000000117701281;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701281_CONTENT.xml;Frontend export completed.
0000000117701281;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701284;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701284_STAT.json;Frontend export completed.
0000000117701284;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701284_CTRL.json;Frontend export completed.
0000000117701284;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701284_CONTENT.xml;Frontend export completed.
0000000117701284;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701286;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701286_STAT.json;Frontend export completed.
0000000117701286;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701286_CTRL.json;Frontend export completed.
0000000117701286;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701286_CONTENT.xml;Frontend export completed.
0000000117701286;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701288;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701288_STAT.json;Frontend export completed.
0000000117701288;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701288_CTRL.json;Frontend export completed.
0000000117701288;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701288_CONTENT.xml;Frontend export completed.
0000000117701288;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701301;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701301_STAT.json;Frontend export completed.
0000000117701301;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701301_CTRL.json;Frontend export completed.
0000000117701301;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701301_CONTENT.xml;Frontend export completed.
0000000117701301;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701303;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701303_STAT.json;Frontend export completed.
0000000117701303;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701303_CTRL.json;Frontend export completed.
0000000117701303;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701303_CONTENT.xml;Frontend export completed.
0000000117701303;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701305;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701305_STAT.json;Frontend export completed.
0000000117701305;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701305_CTRL.json;Frontend export completed.
0000000117701305;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701305_CONTENT.xml;Frontend export completed.
0000000117701305;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701307;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701307_STAT.json;Frontend export completed.
0000000117701307;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701307_CTRL.json;Frontend export completed.
0000000117701307;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701307_CONTENT.xml;Frontend export completed.
0000000117701307;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701309;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701309_STAT.json;Frontend export completed.
0000000117701309;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701309_CTRL.json;Frontend export completed.
0000000117701309;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701309_CONTENT.xml;Frontend export completed.
0000000117701309;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701311;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701311_STAT.json;Frontend export completed.
0000000117701311;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701311_CTRL.json;Frontend export completed.
0000000117701311;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701311_CONTENT.xml;Frontend export completed.
0000000117701311;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701313;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701313_STAT.json;Frontend export completed.
0000000117701313;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701313_CTRL.json;Frontend export completed.
0000000117701313;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701313_CONTENT.xml;Frontend export completed.
0000000117701313;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701315;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701315_STAT.json;Frontend export completed.
0000000117701315;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701315_CTRL.json;Frontend export completed.
0000000117701315;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701315_CONTENT.xml;Frontend export completed.
0000000117701315;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701319;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701319_STAT.json;Frontend export completed.
0000000117701319;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701319_CTRL.json;Frontend export completed.
0000000117701319;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701319_CONTENT.xml;Frontend export completed.
0000000117701319;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701324;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701324_STAT.json;Frontend export completed.
0000000117701324;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701324_CTRL.json;Frontend export completed.
0000000117701324;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701324_CONTENT.xml;Frontend export completed.
0000000117701324;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701326;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701326_STAT.json;Frontend export completed.
0000000117701326;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701326_CTRL.json;Frontend export completed.
0000000117701326;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701326_CONTENT.xml;Frontend export completed.
0000000117701326;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701332;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701332_STAT.json;Frontend export completed.
0000000117701332;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701332_CTRL.json;Frontend export completed.
0000000117701332;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701332_CONTENT.xml;Frontend export completed.
0000000117701332;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701336;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701336_STAT.json;Frontend export completed.
0000000117701336;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701336_CTRL.json;Frontend export completed.
0000000117701336;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701336_CONTENT.xml;Frontend export completed.
0000000117701336;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701340;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701340_STAT.json;Frontend export completed.
0000000117701340;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701340_CTRL.json;Frontend export completed.
0000000117701340;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701340_CONTENT.xml;Frontend export completed.
0000000117701340;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701344;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701344_STAT.json;Frontend export completed.
0000000117701344;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701344_CTRL.json;Frontend export completed.
0000000117701344;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701344_CONTENT.xml;Frontend export completed.
0000000117701344;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701346;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701346_STAT.json;Frontend export completed.
0000000117701346;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701346_CTRL.json;Frontend export completed.
0000000117701346;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701346_CONTENT.xml;Frontend export completed.
0000000117701346;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701348;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701348_STAT.json;Frontend export completed.
0000000117701348;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701348_CTRL.json;Frontend export completed.
0000000117701348;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701348_CONTENT.xml;Frontend export completed.
0000000117701348;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701350;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701350_STAT.json;Frontend export completed.
0000000117701350;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701350_CTRL.json;Frontend export completed.
0000000117701350;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701350_CONTENT.xml;Frontend export completed.
0000000117701350;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701352;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701352_STAT.json;Frontend export completed.
0000000117701352;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701352_CTRL.json;Frontend export completed.
0000000117701352;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701352_CONTENT.xml;Frontend export completed.
0000000117701352;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701356;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701356_STAT.json;Frontend export completed.
0000000117701356;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701356_CTRL.json;Frontend export completed.
0000000117701356;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701356_CONTENT.xml;Frontend export completed.
0000000117701356;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701358;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701358_STAT.json;Frontend export completed.
0000000117701358;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701358_CTRL.json;Frontend export completed.
0000000117701358;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701358_CONTENT.xml;Frontend export completed.
0000000117701358;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701360;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701360_STAT.json;Frontend export completed.
0000000117701360;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701360_CTRL.json;Frontend export completed.
0000000117701360;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701360_CONTENT.xml;Frontend export completed.
0000000117701360;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701362;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701362_STAT.json;Frontend export completed.
0000000117701362;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701362_CTRL.json;Frontend export completed.
0000000117701362;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701362_CONTENT.xml;Frontend export completed.
0000000117701362;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701364;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701364_STAT.json;Frontend export completed.
0000000117701364;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701364_CTRL.json;Frontend export completed.
0000000117701364;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701364_CONTENT.xml;Frontend export completed.
0000000117701364;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701366;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701366_STAT.json;Frontend export completed.
0000000117701366;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701366_CTRL.json;Frontend export completed.
0000000117701366;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701366_CONTENT.xml;Frontend export completed.
0000000117701366;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701369;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701369_STAT.json;Frontend export completed.
0000000117701369;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701369_CTRL.json;Frontend export completed.
0000000117701369;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701369_CONTENT.xml;Frontend export completed.
0000000117701369;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701372;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701372_STAT.json;Frontend export completed.
0000000117701372;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701372_CTRL.json;Frontend export completed.
0000000117701372;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701372_CONTENT.xml;Frontend export completed.
0000000117701372;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701375;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701375_STAT.json;Frontend export completed.
0000000117701375;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701375_CTRL.json;Frontend export completed.
0000000117701375;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701375_CONTENT.xml;Frontend export completed.
0000000117701375;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701378;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701378_STAT.json;Frontend export completed.
0000000117701378;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701378_CTRL.json;Frontend export completed.
0000000117701378;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701378_CONTENT.xml;Frontend export completed.
0000000117701378;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701380;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701380_STAT.json;Frontend export completed.
0000000117701380;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701380_CTRL.json;Frontend export completed.
0000000117701380;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701380_CONTENT.xml;Frontend export completed.
0000000117701380;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701382;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701382_STAT.json;Frontend export completed.
0000000117701382;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701382_CTRL.json;Frontend export completed.
0000000117701382;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701382_CONTENT.xml;Frontend export completed.
0000000117701382;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701384;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701384_STAT.json;Frontend export completed.
0000000117701384;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701384_CTRL.json;Frontend export completed.
0000000117701384;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701384_CONTENT.xml;Frontend export completed.
0000000117701384;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701386;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701386_STAT.json;Frontend export completed.
